"code","year","age","asfr","total","cpfr","exposure"
"FIN",1970,20,0.09898,4240,0.161,42836.53
"FIN",1970,21,0.1142,5069,0.26,44387.14
"FIN",1970,22,0.1219,5426,0.374,44510.67
"FIN",1970,23,0.12426,5482,0.496,44117.25
"FIN",1970,24,0.12876,5748,0.62,44641.13
"FIN",1970,25,0.12366,4047,0.749,32727.99
"FIN",1970,26,0.12442,3913,0.873,31449.53
"FIN",1970,27,0.11369,3132,0.997,27548.49
"FIN",1970,28,0.10307,3106,1.111,30136.15
"FIN",1970,29,0.09165,2750,1.214,30006.66
"FIN",1970,30,0.08207,2482,1.305,30243.37
"FIN",1970,31,0.07476,2270,1.387,30362.08
"FIN",1970,32,0.06092,1783,1.462,29269.38
"FIN",1970,33,0.05385,1485,1.523,27574.72
"FIN",1970,34,0.04581,1266,1.577,27637.86
"FIN",1970,35,0.04156,1138,1.623,27383.61
"FIN",1970,36,0.03636,956,1.664,26291.71
"FIN",1970,37,0.03001,792,1.701,26387.5
"FIN",1970,38,0.02495,692,1.731,27738.21
"FIN",1970,39,0.02078,605,1.756,29116.22
"FIN",1970,40,0.01456,436,1.776,29950.24
"FIN",1970,41,0.01257,381,1.791,30318.66
"FIN",1970,42,0.00856,252,1.804,29449.43
"FIN",1970,43,0.0061,177,1.812,29003.34
"FIN",1970,44,0.00426,126,1.818,29609.67
"FIN",1970,45,0.00197,58,1.823,29410.81
"FIN",1970,46,0.00106,32,1.825,30313.76
"FIN",1970,47,0.00057,17,1.826,29636.23
"FIN",1970,48,0.00027,8,1.826,29753.42
"FIN",1970,49,3e-05,1,1.826,30289.7
"FIN",1970,50,4e-05,1,1.826,27737.55
"FIN",1970,51,0,0,1.826,23517.21
"FIN",1970,52,0,0,1.826,26996.66
"FIN",1970,53,0,0,1.826,26480.24
"FIN",1970,54,0,0,1.826,25869.07
"FIN",1970,55,0,0,1.826,27297.7
"FIN",1971,12,0,0,0,37882.17
"FIN",1971,13,0,0,0,38693.61
"FIN",1971,14,0.00017,7,0,40193.28
"FIN",1971,15,0.00095,39,0,41249.64
"FIN",1971,16,0.00646,265,0.001,41000.8
"FIN",1971,17,0.02045,840,0.008,41071.55
"FIN",1971,18,0.04949,2049,0.028,41403.35
"FIN",1971,19,0.0712,2920,0.078,41012.92
"FIN",1971,20,0.09144,3756,0.149,41076.61
"FIN",1971,21,0.10712,4548,0.24,42456.29
"FIN",1971,22,0.11143,4905,0.347,44019.97
"FIN",1971,23,0.12029,5328,0.459,44293.32
"FIN",1971,24,0.12448,5476,0.579,43990.06
"FIN",1971,25,0.12275,5463,0.703,44504.78
"FIN",1971,26,0.11672,3810,0.826,32643.4
"FIN",1971,27,0.10611,3328,0.943,31363.8
"FIN",1971,28,0.09911,2729,1.049,27534.34
"FIN",1971,29,0.08387,2524,1.148,30095.78
"FIN",1971,30,0.07899,2368,1.232,29977.71
"FIN",1971,31,0.06785,2048,1.311,30183.66
"FIN",1971,32,0.05561,1684,1.379,30281.42
"FIN",1971,33,0.04704,1375,1.434,29229.81
"FIN",1971,34,0.03861,1062,1.482,27503.56
"FIN",1971,35,0.03554,980,1.52,27574.76
"FIN",1971,36,0.03002,820,1.556,27311.97
"FIN",1971,37,0.02459,645,1.586,26224.9
"FIN",1971,38,0.01953,514,1.61,26312.57
"FIN",1971,39,0.01619,448,1.63,27672.38
"FIN",1971,40,0.01288,374,1.646,29033.67
"FIN",1971,41,0.00921,275,1.659,29866.37
"FIN",1971,42,0.00651,197,1.668,30238.35
"FIN",1971,43,0.00429,126,1.675,29346.18
"FIN",1971,44,0.00273,79,1.679,28919.78
"FIN",1971,45,0.00169,50,1.682,29521.26
"FIN",1971,46,0.00072,21,1.683,29297.89
"FIN",1971,47,4e-04,12,1.684,30209.59
"FIN",1971,48,7e-05,2,1.684,29516.02
"FIN",1971,49,0,0,1.685,29611.87
"FIN",1971,50,0,0,1.685,30153.83
"FIN",1971,51,0,0,1.685,27593
"FIN",1971,52,0,0,1.685,23380.02
"FIN",1971,53,0,0,1.685,26844.56
"FIN",1971,54,0,0,1.685,26346.65
"FIN",1971,55,0,0,1.685,25715.88
"FIN",1972,12,0,0,0,38366.19
"FIN",1972,13,0,0,0,37887.29
"FIN",1972,14,1e-04,4,0,38686.45
"FIN",1972,15,0.00127,51,0,40164.63
"FIN",1972,16,0.00627,258,0.001,41157.51
"FIN",1972,17,0.02168,887,0.008,40907.88
"FIN",1972,18,0.0435,1785,0.029,41038.76
"FIN",1972,19,0.06949,2878,0.073,41418.91
"FIN",1972,20,0.0833,3425,0.142,41118.8
"FIN",1972,21,0.09676,3991,0.226,41245.04
"FIN",1972,22,0.10951,4670,0.322,42645.19
"FIN",1972,23,0.11359,5036,0.432,44333.46
"FIN",1972,24,0.11686,5203,0.545,44524.47
"FIN",1972,25,0.11944,5281,0.662,44214.7
"FIN",1972,26,0.11211,5014,0.782,44725.58
"FIN",1972,27,0.10318,3382,0.894,32777.18
"FIN",1972,28,0.09208,2902,0.997,31516.85
"FIN",1972,29,0.07927,2190,1.089,27625.55
"FIN",1972,30,0.07109,2146,1.168,30185.78
"FIN",1972,31,0.06198,1862,1.239,30044.06
"FIN",1972,32,0.05245,1586,1.301,30239.5
"FIN",1972,33,0.04292,1303,1.354,30358.59
"FIN",1972,34,0.0367,1075,1.397,29288.04
"FIN",1972,35,0.03076,847,1.434,27532.17
"FIN",1972,36,0.02589,714,1.464,27580.92
"FIN",1972,37,0.02105,575,1.49,27319.95
"FIN",1972,38,0.01796,471,1.511,26230.13
"FIN",1972,39,0.01372,361,1.529,26302.45
"FIN",1972,40,0.01204,333,1.543,27664.14
"FIN",1972,41,0.00807,234,1.555,29009.85
"FIN",1972,42,0.00513,153,1.563,29848.92
"FIN",1972,43,0.00368,111,1.568,30202.04
"FIN",1972,44,0.00218,64,1.572,29312.75
"FIN",1972,45,0.00104,30,1.574,28878.42
"FIN",1972,46,0.00088,26,1.575,29468
"FIN",1972,47,0.00034,10,1.576,29242.32
"FIN",1972,48,1e-04,3,1.576,30144.15
"FIN",1972,49,1e-04,3,1.576,29430.23
"FIN",1972,50,0,0,1.576,29517.6
"FIN",1972,51,0,0,1.576,30059.14
"FIN",1972,52,0,0,1.576,27475.86
"FIN",1972,53,0,0,1.576,23275.1
"FIN",1972,54,0,0,1.576,26730.07
"FIN",1972,55,0,0,1.576,26225.44
"FIN",1973,12,0,0,0,37976.65
"FIN",1973,13,0,0,0,38375.15
"FIN",1973,14,0.00024,9,0,37896.17
"FIN",1973,15,0.00134,52,0,38690.92
"FIN",1973,16,0.00618,248,0.002,40116.06
"FIN",1973,17,0.01943,798,0.008,41072.24
"FIN",1973,18,0.04242,1732,0.027,40830.8
"FIN",1973,19,0.05974,2450,0.07,41011.67
"FIN",1973,20,0.07399,3066,0.129,41438.11
"FIN",1973,21,0.08869,3651,0.203,41164.03
"FIN",1973,22,0.10023,4146,0.292,41364.19
"FIN",1973,23,0.10467,4483,0.392,42830.68
"FIN",1973,24,0.11295,5022,0.497,44462.67
"FIN",1973,25,0.11095,4962,0.61,44722.39
"FIN",1973,26,0.10969,4869,0.721,44388.47
"FIN",1973,27,0.0997,4480,0.831,44935.22
"FIN",1973,28,0.08623,2840,0.93,32933.46
"FIN",1973,29,0.07811,2470,1.016,31622.86
"FIN",1973,30,0.07131,1977,1.095,27725.46
"FIN",1973,31,0.05912,1789,1.166,30262.63
"FIN",1973,32,0.04839,1458,1.225,30130.64
"FIN",1973,33,0.04151,1258,1.273,30306.02
"FIN",1973,34,0.03752,1142,1.315,30435.42
"FIN",1973,35,0.0317,929,1.352,29310.56
"FIN",1973,36,0.0259,714,1.384,27570.67
"FIN",1973,37,0.02012,555,1.41,27590.04
"FIN",1973,38,0.01701,465,1.43,27342.12
"FIN",1973,39,0.013,341,1.447,26234.2
"FIN",1973,40,0.01,263,1.46,26294.87
"FIN",1973,41,0.00789,218,1.47,27642.63
"FIN",1973,42,0.00503,146,1.478,29000.13
"FIN",1973,43,0.00345,103,1.483,29831.6
"FIN",1973,44,0.00275,83,1.486,30175.81
"FIN",1973,45,0.0014,41,1.489,29269.7
"FIN",1973,46,0.00062,18,1.491,28844.48
"FIN",1973,47,2e-04,6,1.491,29403.92
"FIN",1973,48,7e-05,2,1.491,29184.05
"FIN",1973,49,0,0,1.492,30057.53
"FIN",1973,50,3e-05,1,1.492,29333.33
"FIN",1973,51,0,0,1.492,29440.33
"FIN",1973,52,0,0,1.492,29932.97
"FIN",1973,53,0,0,1.492,27367.99
"FIN",1973,54,0,0,1.492,23172.55
"FIN",1973,55,0,0,1.492,26599.39
"FIN",1974,12,0,0,0,38016.85
"FIN",1974,13,0,0,0,37977.08
"FIN",1974,14,0.00013,5,0,38375.09
"FIN",1974,15,0.00164,62,0,37885.49
"FIN",1974,16,0.00658,254,0.002,38623.22
"FIN",1974,17,0.02099,840,0.008,40013.24
"FIN",1974,18,0.04169,1708,0.029,40966.75
"FIN",1974,19,0.06209,2527,0.071,40702.2
"FIN",1974,20,0.07742,3165,0.133,40881.26
"FIN",1974,21,0.09382,3880,0.211,41356.4
"FIN",1974,22,0.1078,4436,0.304,41151.32
"FIN",1974,23,0.11494,4760,0.412,41412.82
"FIN",1974,24,0.12492,5359,0.527,42897.85
"FIN",1974,25,0.12229,5458,0.652,44632.43
"FIN",1974,26,0.11675,5236,0.774,44847.96
"FIN",1974,27,0.10922,4868,0.891,44571.68
"FIN",1974,28,0.097,4373,1,45084
"FIN",1974,29,0.08706,2875,1.097,33021.97
"FIN",1974,30,0.07815,2478,1.184,31709.61
"FIN",1974,31,0.0659,1831,1.262,27785.65
"FIN",1974,32,0.05421,1645,1.328,30343.16
"FIN",1974,33,0.04555,1375,1.383,30187.55
"FIN",1974,34,0.03873,1176,1.428,30364.35
"FIN",1974,35,0.03346,1019,1.467,30451.87
"FIN",1974,36,0.02699,792,1.5,29342.88
"FIN",1974,37,0.0218,601,1.527,27570.95
"FIN",1974,38,0.01811,500,1.549,27605.27
"FIN",1974,39,0.01361,372,1.567,27333.25
"FIN",1974,40,0.01156,303,1.581,26215.6
"FIN",1974,41,0.00761,200,1.592,26269
"FIN",1974,42,0.00453,125,1.6,27619.96
"FIN",1974,43,0.004,116,1.605,28968.41
"FIN",1974,44,0.00195,58,1.609,29796.71
"FIN",1974,45,0.00123,37,1.61,30126.58
"FIN",1974,46,0.00079,23,1.612,29213.75
"FIN",1974,47,0.00031,9,1.613,28776.3
"FIN",1974,48,1e-04,3,1.613,29319.34
"FIN",1974,49,1e-04,3,1.613,29109.02
"FIN",1974,50,0,0,1.613,29960.98
"FIN",1974,51,0,0,1.613,29243.15
"FIN",1974,52,0,0,1.613,29322.67
"FIN",1974,53,0,0,1.613,29801.94
"FIN",1974,54,0,0,1.613,27254.47
"FIN",1974,55,0,0,1.613,23053.87
"FIN",1975,12,0,0,0,37937.16
"FIN",1975,13,3e-05,1,0,38004.72
"FIN",1975,14,0.00024,9,0,37974.61
"FIN",1975,15,0.00169,65,0,38357.13
"FIN",1975,16,0.00709,268,0.002,37791.82
"FIN",1975,17,0.02137,823,0.009,38509.99
"FIN",1975,18,0.04151,1655,0.03,39873.88
"FIN",1975,19,0.06272,2555,0.072,40733.88
"FIN",1975,20,0.07998,3239,0.135,40498.08
"FIN",1975,21,0.09554,3886,0.215,40674.66
"FIN",1975,22,0.10789,4446,0.31,41207.86
"FIN",1975,23,0.12011,4927,0.418,41020.13
"FIN",1975,24,0.12409,5127.5,0.538,41319.22
"FIN",1975,25,0.12699,5443,0.662,42860.78
"FIN",1975,26,0.12092,5392,0.789,44590.59
"FIN",1975,27,0.11675,5235,0.91,44838.42
"FIN",1975,28,0.10527,4692,1.027,44572.53
"FIN",1975,29,0.09224,4157,1.132,45065.15
"FIN",1975,30,0.08327,2751,1.224,33036.65
"FIN",1975,31,0.07015,2224,1.308,31703.88
"FIN",1975,32,0.05884,1635,1.378,27788.87
"FIN",1975,33,0.0478,1451,1.437,30356.66
"FIN",1975,34,0.0437,1319,1.485,30184.58
"FIN",1975,35,0.03616,1098,1.528,30363.17
"FIN",1975,36,0.02898,882,1.564,30432.29
"FIN",1975,37,0.02319,680,1.593,29321.73
"FIN",1975,38,0.01753,483,1.617,27551.78
"FIN",1975,39,0.01465,404,1.634,27570.38
"FIN",1975,40,0.01055,288,1.649,27294.35
"FIN",1975,41,0.00783,205,1.659,26169.83
"FIN",1975,42,0.00541,142,1.667,26224.2
"FIN",1975,43,0.00377,104,1.673,27568.42
"FIN",1975,44,0.00249,72,1.676,28917.61
"FIN",1975,45,0.00104,31,1.679,29734.47
"FIN",1975,46,0.00067,20,1.68,30035.02
"FIN",1975,47,0.00031,9,1.68,29133.9
"FIN",1975,48,3e-05,1,1.681,28685.67
"FIN",1975,49,0,0,1.681,29238.96
"FIN",1975,50,0,0,1.681,29002.24
"FIN",1975,51,0,0,1.681,29848.73
"FIN",1975,52,0,0,1.681,29125.33
"FIN",1975,53,0,0,1.681,29171.3
"FIN",1975,54,0,0,1.681,29669.33
"FIN",1975,55,0,0,1.681,27104.1
"FIN",1976,12,0,0,0,37676.53
"FIN",1976,13,3e-05,1,0,37908.99
"FIN",1976,14,0.00013,5,0,37975.29
"FIN",1976,15,0.00121,46,0,37953.57
"FIN",1976,16,0.00599,229,0.001,38252.77
"FIN",1976,17,0.02074,781,0.007,37649.13
"FIN",1976,18,0.03915,1500,0.028,38316.52
"FIN",1976,19,0.06193,2450,0.067,39562.01
"FIN",1976,20,0.07904,3194,0.129,40408.38
"FIN",1976,21,0.09351,3756,0.208,40167.89
"FIN",1976,22,0.10514,4245,0.302,40373.96
"FIN",1976,23,0.11801,4826,0.407,40894.73
"FIN",1976,24,0.12304,5014.5,0.525,40754.53
"FIN",1976,25,0.12832,5268,0.648,41052.42
"FIN",1976,26,0.12745,5429,0.776,42595.73
"FIN",1976,27,0.12103,5369,0.904,44360.33
"FIN",1976,28,0.10771,4810,1.025,44658.66
"FIN",1976,29,0.09873,4384,1.132,44401.85
"FIN",1976,30,0.08477,3811,1.231,44956.27
"FIN",1976,31,0.07427,2447,1.316,32948.3
"FIN",1976,32,0.0615,1945,1.39,31624.28
"FIN",1976,33,0.05355,1484,1.452,27710.54
"FIN",1976,34,0.04293,1301,1.505,30307.22
"FIN",1976,35,0.03698,1114,1.548,30128.09
"FIN",1976,36,0.02971,900,1.585,30290.97
"FIN",1976,37,0.0243,738,1.615,30375.78
"FIN",1976,38,0.01821,533,1.639,29266.94
"FIN",1976,39,0.01568,431,1.657,27495.29
"FIN",1976,40,0.01068,294,1.673,27519.22
"FIN",1976,41,0.00793,216,1.684,27226.55
"FIN",1976,42,0.00494,129,1.692,26103.6
"FIN",1976,43,0.0029,76,1.697,26171.37
"FIN",1976,44,0.00182,50,1.7,27510.07
"FIN",1976,45,0.00104,30,1.701,28842.81
"FIN",1976,46,0.00098,29,1.702,29632.81
"FIN",1976,47,0.00023,7,1.703,29946.67
"FIN",1976,48,1e-04,3,1.704,29027.46
"FIN",1976,49,3e-05,1,1.704,28596.31
"FIN",1976,50,0,0,1.704,29129.58
"FIN",1976,51,0,0,1.704,28878.57
"FIN",1976,52,0,0,1.704,29721.56
"FIN",1976,53,0,0,1.704,28980.98
"FIN",1976,54,0,0,1.704,29022.68
"FIN",1976,55,0,0,1.704,29477.21
"FIN",1977,12,0,0,0,37019.24
"FIN",1977,13,3e-05,1,0,37708.23
"FIN",1977,14,5e-05,2,0,37929.8
"FIN",1977,15,0.00113,43,0,38009.68
"FIN",1977,16,0.00602,228,0.001,37883.43
"FIN",1977,17,0.01829,697,0.007,38106.03
"FIN",1977,18,0.03712,1390,0.026,37448.95
"FIN",1977,19,0.05868,2228,0.063,37969.16
"FIN",1977,20,0.07316,2864,0.121,39146.58
"FIN",1977,21,0.08836,3527.5,0.194,39922.64
"FIN",1977,22,0.10001,3974,0.283,39734.23
"FIN",1977,23,0.1104,4410,0.383,39944.91
"FIN",1977,24,0.12379,5010,0.493,40472.85
"FIN",1977,25,0.12981,5232,0.617,40305.13
"FIN",1977,26,0.12299,4997,0.747,40629.68
"FIN",1977,27,0.11721,4948,0.87,42213.49
"FIN",1977,28,0.10954,4820,0.987,44002.47
"FIN",1977,29,0.09895,4385,1.097,44315.51
"FIN",1977,30,0.08792,3880,1.196,44131.14
"FIN",1977,31,0.07346,3283,1.283,44689.71
"FIN",1977,32,0.06344,2080,1.357,32787.18
"FIN",1977,33,0.05334,1679,1.42,31478.65
"FIN",1977,34,0.04724,1304,1.474,27605.58
"FIN",1977,35,0.03724,1125,1.521,30208.11
"FIN",1977,36,0.03059,919,1.558,30041.88
"FIN",1977,37,0.02612,789,1.589,30201.97
"FIN",1977,38,0.01825,553,1.615,30302.99
"FIN",1977,39,0.01508,440,1.633,29187.1
"FIN",1977,40,0.01097,301,1.648,27449.98
"FIN",1977,41,0.00747,205,1.659,27454.69
"FIN",1977,42,0.00563,153,1.667,27169.94
"FIN",1977,43,0.00307,80,1.672,26037.08
"FIN",1977,44,0.00195,51,1.675,26114.88
"FIN",1977,45,0.00109,30,1.677,27438.65
"FIN",1977,46,0.00056,16,1.678,28763.99
"FIN",1977,47,0.00034,10,1.679,29568.18
"FIN",1977,48,0.00013,4,1.679,29857.2
"FIN",1977,49,3e-05,1,1.679,28936.01
"FIN",1977,50,0,0,1.679,28515.95
"FIN",1977,51,0,0,1.679,29027.06
"FIN",1977,52,0,0,1.679,28764.97
"FIN",1977,53,0,0,1.679,29606.02
"FIN",1977,54,0,0,1.679,28846.99
"FIN",1977,55,0,0,1.679,28872.56
"FIN",1978,12,0,0,0,36259.98
"FIN",1978,13,3e-05,1,0,37055.06
"FIN",1978,14,0.00021,8,0,37742.13
"FIN",1978,15,0.00097,37,0,37964.33
"FIN",1978,16,0.00493,187,0.001,37950.64
"FIN",1978,17,0.01632,616,0.006,37739.49
"FIN",1978,18,0.03271,1239.5,0.022,37894.4
"FIN",1978,19,0.05225,1937,0.055,37070.83
"FIN",1978,20,0.06976,2621,0.107,37571.83
"FIN",1978,21,0.0826,3192.5,0.177,38648.77
"FIN",1978,22,0.09578,3780,0.26,39464.71
"FIN",1978,23,0.10968,4313,0.356,39322.53
"FIN",1978,24,0.11877,4697,0.465,39546.38
"FIN",1978,25,0.12181,4881,0.584,40069.8
"FIN",1978,26,0.12234,4888,0.706,39952.98
"FIN",1978,27,0.11428,4609,0.828,40331.35
"FIN",1978,28,0.11102,4650,0.942,41883.39
"FIN",1978,29,0.09991,4366,1.053,43697.87
"FIN",1978,30,0.08495,3743,1.153,44063.34
"FIN",1978,31,0.07684,3372,1.238,43883.71
"FIN",1978,32,0.06524,2903,1.315,44495.49
"FIN",1978,33,0.05554,1813,1.38,32645.79
"FIN",1978,34,0.0443,1390,1.436,31374.68
"FIN",1978,35,0.04013,1104,1.48,27507.24
"FIN",1978,36,0.03104,935,1.52,30126.2
"FIN",1978,37,0.0253,758,1.551,29963.69
"FIN",1978,38,0.02075,625,1.577,30126.94
"FIN",1978,39,0.01628,492,1.597,30224.36
"FIN",1978,40,0.01102,321,1.614,29125.73
"FIN",1978,41,0.00785,215,1.625,27396.75
"FIN",1978,42,0.00467,128,1.633,27413.25
"FIN",1978,43,0.00266,72,1.637,27113.11
"FIN",1978,44,0.00166,43,1.64,25978.57
"FIN",1978,45,0.00084,22,1.642,26045.23
"FIN",1978,46,0.00055,15,1.642,27381.01
"FIN",1978,47,0.00017,5,1.643,28703.4
"FIN",1978,48,7e-05,2,1.643,29494.14
"FIN",1978,49,7e-05,2,1.643,29774.33
"FIN",1978,50,3e-05,1,1.643,28839.82
"FIN",1978,51,0,0,1.643,28436.16
"FIN",1978,52,0,0,1.643,28911.44
"FIN",1978,53,0,0,1.643,28664.25
"FIN",1978,54,0,0,1.643,29482.28
"FIN",1978,55,0,0,1.643,28724.11
"FIN",1979,12,0,0,0,35971.09
"FIN",1979,13,3e-05,1,0,36244.7
"FIN",1979,14,3e-05,1,0,37038.19
"FIN",1979,15,0.00101,38,0,37713.57
"FIN",1979,16,0.00409,155,0.001,37878.27
"FIN",1979,17,0.01442,545,0.005,37794.52
"FIN",1979,18,0.02846,1066.5,0.02,37474.81
"FIN",1979,19,0.04841,1813,0.048,37453.92
"FIN",1979,20,0.06432,2359,0.096,36674.08
"FIN",1979,21,0.08057,2995,0.161,37172.27
"FIN",1979,22,0.09334,3570,0.241,38246.2
"FIN",1979,23,0.11077,4333.5,0.335,39122.67
"FIN",1979,24,0.11719,4573,0.445,39023.19
"FIN",1979,25,0.12506,4917,0.563,39317.72
"FIN",1979,26,0.11869,4731,0.688,39860.38
"FIN",1979,27,0.11513,4581,0.806,39789.8
"FIN",1979,28,0.10946,4397,0.922,40170.8
"FIN",1979,29,0.09858,4113.5,1.031,41727.46
"FIN",1979,30,0.08783,3827,1.13,43570.4
"FIN",1979,31,0.0775,3407,1.217,43962.68
"FIN",1979,32,0.06736,2950,1.295,43792.04
"FIN",1979,33,0.05587,2479,1.362,44371.48
"FIN",1979,34,0.04709,1534,1.418,32578.8
"FIN",1979,35,0.03824,1197,1.465,31303.72
"FIN",1979,36,0.03453,948,1.503,27450.43
"FIN",1979,37,0.02724,819,1.538,30068.12
"FIN",1979,38,0.02067,618,1.565,29900.21
"FIN",1979,39,0.0169,508,1.586,30065.38
"FIN",1979,40,0.01316,397,1.603,30160.72
"FIN",1979,41,0.0085,247,1.616,29073.55
"FIN",1979,42,0.00424,116,1.624,27337.88
"FIN",1979,43,0.00351,96,1.629,27357.66
"FIN",1979,44,0.00192,52,1.632,27049.44
"FIN",1979,45,0.00081,21,1.634,25912.86
"FIN",1979,46,0.00031,8,1.635,25985.51
"FIN",1979,47,0.00033,9,1.635,27313.46
"FIN",1979,48,0.00014,4,1.636,28629.42
"FIN",1979,49,1e-04,3,1.636,29403.86
"FIN",1979,50,0,0,1.636,29664.56
"FIN",1979,51,0,0,1.636,28748.08
"FIN",1979,52,0,0,1.636,28322.37
"FIN",1979,53,0,0,1.636,28786.89
"FIN",1979,54,0,0,1.636,28547.05
"FIN",1979,55,0,0,1.636,29339.72
"FIN",1980,12,0,0,0,35421.53
"FIN",1980,13,0,0,0,35968.19
"FIN",1980,14,3e-05,1,0,36241.31
"FIN",1980,15,0.00097,36,0,37021.97
"FIN",1980,16,0.0042,158,0.001,37655
"FIN",1980,17,0.01263,477,0.005,37756.86
"FIN",1980,18,0.02964,1113,0.018,37545.25
"FIN",1980,19,0.04706,1743,0.047,37039
"FIN",1980,20,0.06499,2411.5,0.095,37105.11
"FIN",1980,21,0.07912,2878,0.16,36373.42
"FIN",1980,22,0.09261,3416,0.239,36884.58
"FIN",1980,23,0.10798,4102.5,0.331,37993.55
"FIN",1980,24,0.11126,4329.5,0.439,38913.55
"FIN",1980,25,0.12258,4765.5,0.55,38877.65
"FIN",1980,26,0.12328,4830,0.673,39178.87
"FIN",1980,27,0.12018,4777,0.796,39748.62
"FIN",1980,28,0.1092,4335.5,0.917,39701.46
"FIN",1980,29,0.09896,3965.5,1.026,40073.75
"FIN",1980,30,0.08794,3665.5,1.125,41681.43
"FIN",1980,31,0.07658,3333.5,1.213,43532.08
"FIN",1980,32,0.06661,2925,1.289,43909.12
"FIN",1980,33,0.0571,2497,1.356,43731.92
"FIN",1980,34,0.04838,2143,1.413,44294.82
"FIN",1980,35,0.04012,1306,1.461,32548.36
"FIN",1980,36,0.03254,1017.5,1.501,31267.57
"FIN",1980,37,0.02593,711,1.534,27415.18
"FIN",1980,38,0.02239,672,1.56,30012.82
"FIN",1980,39,0.01708,510,1.582,29860.8
"FIN",1980,40,0.01129,339,1.599,30023.92
"FIN",1980,41,0.00837,252,1.611,30103.39
"FIN",1980,42,0.00534,155,1.619,29016.96
"FIN",1980,43,0.00367,100,1.624,27278.84
"FIN",1980,44,0.00212,58,1.628,27300.1
"FIN",1980,45,0.001,27,1.63,27001.49
"FIN",1980,46,0.00054,14,1.631,25851.54
"FIN",1980,47,0.00015,4,1.632,25928.09
"FIN",1980,48,4e-05,1,1.632,27255.79
"FIN",1980,49,0,0,1.632,28542.33
"FIN",1980,50,0,0,1.632,29312.15
"FIN",1980,51,0,0,1.632,29569.62
"FIN",1980,52,0,0,1.632,28648.04
"FIN",1980,53,0,0,1.632,28208.76
"FIN",1980,54,0,0,1.632,28665.31
"FIN",1980,55,0,0,1.632,28421.32
"FIN",1981,12,0,0,0,33078.71
"FIN",1981,13,0,0,0,35437.01
"FIN",1981,14,0.00025,9,0,35985.43
"FIN",1981,15,0.00055,20,0,36255.09
"FIN",1981,16,0.00447,165.5,0.001,36994.02
"FIN",1981,17,0.01117,420,0.005,37587.19
"FIN",1981,18,0.02524,949.5,0.016,37613.48
"FIN",1981,19,0.04242,1579,0.042,37221.3
"FIN",1981,20,0.06012,2213.5,0.084,36819.29
"FIN",1981,21,0.07556,2791,0.144,36937.65
"FIN",1981,22,0.08932,3237,0.22,36241.18
"FIN",1981,23,0.10298,3787.5,0.309,36777.81
"FIN",1981,24,0.11582,4394.5,0.412,37942.29
"FIN",1981,25,0.1241,4824,0.528,38872.33
"FIN",1981,26,0.12877,5003.5,0.652,38856.89
"FIN",1981,27,0.12117,4745.5,0.781,39164.29
"FIN",1981,28,0.11339,4505,0.902,39729.92
"FIN",1981,29,0.10466,4155,1.015,39701.78
"FIN",1981,30,0.09185,3682.5,1.12,40091.33
"FIN",1981,31,0.08017,3343.5,1.212,41704.78
"FIN",1981,32,0.06939,3021.5,1.292,43546.6
"FIN",1981,33,0.05876,2580,1.361,43909.29
"FIN",1981,34,0.05002,2186,1.42,43705.02
"FIN",1981,35,0.04127,1828,1.47,44295.05
"FIN",1981,36,0.03374,1097.5,1.511,32531.74
"FIN",1981,37,0.02768,865,1.545,31247.18
"FIN",1981,38,0.02245,615,1.573,27390.13
"FIN",1981,39,0.0175,525,1.595,29998
"FIN",1981,40,0.01233,368,1.613,29839.62
"FIN",1981,41,0.00737,221,1.625,29982.86
"FIN",1981,42,0.00509,153,1.633,30065.09
"FIN",1981,43,0.00338,98,1.638,28973.38
"FIN",1981,44,0.00176,48,1.641,27233.05
"FIN",1981,45,0.00128,35,1.643,27257.34
"FIN",1981,46,0.00033,9,1.644,26951.51
"FIN",1981,47,0.00023,6,1.644,25806.24
"FIN",1981,48,4e-05,1,1.645,25866.35
"FIN",1981,49,0,0,1.645,27185.25
"FIN",1981,50,0,0,1.645,28458.95
"FIN",1981,51,0,0,1.645,29227.51
"FIN",1981,52,0,0,1.645,29472
"FIN",1981,53,0,0,1.645,28553.99
"FIN",1981,54,0,0,1.645,28096.11
"FIN",1981,55,0,0,1.645,28543.02
"FIN",1982,12,0,0,0,31171.84
"FIN",1982,13,0,0,0,33111.95
"FIN",1982,14,0.00011,4,0,35479.64
"FIN",1982,15,0.00069,25,0,36002.72
"FIN",1982,16,0.00382,138.5,0.001,36242.83
"FIN",1982,17,0.01125,416,0.005,36976.21
"FIN",1982,18,0.02376,891.5,0.016,37528.32
"FIN",1982,19,0.04393,1644,0.04,37427.32
"FIN",1982,20,0.05961,2212,0.084,37104.94
"FIN",1982,21,0.07454,2740,0.143,36760.81
"FIN",1982,22,0.09248,3412,0.218,36895.31
"FIN",1982,23,0.10686,3873,0.31,36242.42
"FIN",1982,24,0.12172,4480,0.417,36805.98
"FIN",1982,25,0.13073,4966,0.539,37987.9
"FIN",1982,26,0.13106,5101.5,0.669,38925.01
"FIN",1982,27,0.12822,4992.5,0.801,38936.43
"FIN",1982,28,0.12346,4842,0.929,39217.73
"FIN",1982,29,0.10952,4359,1.052,39799.55
"FIN",1982,30,0.0992,3942,1.162,39736.59
"FIN",1982,31,0.08355,3357,1.261,40179.42
"FIN",1982,32,0.07414,3097.5,1.345,41780.43
